,Composer,Title,First_Offset,Measures_Beats,Melodic_Entry_Intervals,Offsets,Soggetti,Time_Entry_Intervals,Voices,Presentation_Type,Number_Entries,Flexed_Entries,Validation,Comments
142,Mathieu Sohier,Missa Vidi speciosam: Gloria,0.0,"['1/1.0', '2/3.0', '5/4.0', '7/4.0', '8/2.0', '9/3.0', '12/4.0', '14/4.0']","['P-4', 'P4', 'P1', 'P5', 'P4', 'P-8', 'P8']","[0.0, 12.0, 38.0, 54.0, 58.0, 68.0, 94.0, 110.0]","[('5', '-2', '2', '3'), ('4', '-2', '2', '3'), ('3', '-2', '2', '3')]","[12.0, 26.0, 16.0, 4.0, 10.0, 26.0, 16.0]","['I. Tenor', '[Bassus]', 'I. Tenor', '[II. Tenor]', '[Contratenor]', '[Superius]', '[II. Tenor]', '[Superius]']",FUGA,8,True,,
143,Mathieu Sohier,Missa Vidi speciosam: Gloria,12.0,"['2/3.0', '5/4.0', '9/3.0', '12/4.0']","['P4', 'P8', 'P-8']","[12.0, 38.0, 68.0, 94.0]","[('5', '-2', '2', '3'), ('4', '-2', '2', '3'), ('3', '-2', '2', '3')]","[26.0, 30.0, 26.0]","['[Bassus]', 'I. Tenor', '[Superius]', '[II. Tenor]']",ID,4,True,,
144,Mathieu Sohier,Missa Vidi speciosam: Gloria,12.0,"['2/3.0', '7/4.0', '9/3.0', '14/4.0']","['P4', 'P8', 'P1']","[12.0, 54.0, 68.0, 110.0]","[('5', '-2', '2', '3'), ('4', '-2', '2', '3'), ('3', '-2', '2', '3')]","[42.0, 14.0, 42.0]","['[Bassus]', '[II. Tenor]', '[Superius]', '[Superius]']",ID,4,True,,
145,Mathieu Sohier,Missa Vidi speciosam: Gloria,12.0,"['2/3.0', '5/4.0', '6/4.0', '8/2.0', '12/4.0', '13/4.0', '14/4.0']","['P4', 'P-4', 'P8', 'P-5', 'P5', 'P4']","[12.0, 38.0, 46.0, 58.0, 94.0, 102.0, 110.0]","[('4', '-2', '2', '3'), ('3', '-2', '2', '3'), ('3', '-2', '2', '2')]","[26.0, 8.0, 12.0, 36.0, 8.0, 8.0]","['[Bassus]', 'I. Tenor', '[Bassus]', '[Contratenor]', '[II. Tenor]', '[Contratenor]', '[Superius]']",FUGA,7,True,,
146,Mathieu Sohier,Missa Vidi speciosam: Gloria,38.0,"['5/4.0', '7/4.0', '12/4.0', '14/4.0']","['P1', 'P1', 'P8']","[38.0, 54.0, 94.0, 110.0]","[('5', '-2', '2', '3'), ('4', '-2', '2', '3'), ('3', '-2', '2', '3')]","[16.0, 40.0, 16.0]","['I. Tenor', '[II. Tenor]', '[II. Tenor]', '[Superius]']",ID,4,True,,
147,Mathieu Sohier,Missa Vidi speciosam: Gloria,38.0,"['5/4.0', '6/4.0', '13/4.0', '14/4.0']","['P-4', 'P8', 'P4']","[38.0, 46.0, 102.0, 110.0]","[('4', '-2', '2', '3'), ('3', '-2', '2', '3'), ('3', '-2', '2', '2')]","[8.0, 56.0, 8.0]","['I. Tenor', '[Bassus]', '[Contratenor]', '[Superius]']",ID,4,True,,
148,Mathieu Sohier,Missa Vidi speciosam: Gloria,38.0,"['5/4.0', '6/4.0', '12/4.0', '13/4.0']","['P-4', 'P4', 'P5']","[38.0, 46.0, 94.0, 102.0]","[('4', '-2', '2', '3'), ('3', '-2', '2', '3'), ('3', '-2', '2', '2')]","[8.0, 48.0, 8.0]","['I. Tenor', '[Bassus]', '[II. Tenor]', '[Contratenor]']",ID,4,True,,
149,Mathieu Sohier,Missa Vidi speciosam: Gloria,94.0,"['12/4.0', '13/4.0', '14/4.0']","['P5', 'P4']","[94.0, 102.0, 110.0]","[('4', '-2', '2', '3'), ('3', '-2', '2', '3'), ('3', '-2', '2', '2')]","[8.0, 8.0]","['[II. Tenor]', '[Contratenor]', '[Superius]']",PEN,3,True,,
150,Mathieu Sohier,Missa Vidi speciosam: Gloria,136.0,"['18/1.0', '18/4.0', '19/2.0']","['P-4', 'P5']","[136.0, 142.0, 146.0]","[('-3', '2', '2', '-3'), ('-3', '2', '2', '-2')]","[6.0, 4.0]","['I. Tenor', '[II. Tenor]', '[Contratenor]']",FUGA,3,True,,
151,Mathieu Sohier,Missa Vidi speciosam: Gloria,158.0,"['20/4.0', '23/4.0', '24/2.0', '24/4.0', '25/2.0']","['M-2', 'P-4', 'P12', 'M-9']","[158.0, 182.0, 186.0, 190.0, 194.0]","[('-2', '-3', '2', '2'), ('-2', '-3', '3', '2')]","[24.0, 4.0, 4.0, 4.0]","['[Bassus]', 'I. Tenor', '[Bassus]', '[Superius]', '[II. Tenor]']",FUGA,5,True,,
152,Mathieu Sohier,Missa Vidi speciosam: Gloria,182.0,"['23/4.0', '24/2.0', '24/4.0', '25/2.0']","['P-4', 'P12', 'M-9']","[182.0, 186.0, 190.0, 194.0]","[('-2', '-3', '2', '2'), ('-2', '-3', '3', '2')]","[4.0, 4.0, 4.0]","['I. Tenor', '[Bassus]', '[Superius]', '[II. Tenor]']",PEN,4,True,,
153,Mathieu Sohier,Missa Vidi speciosam: Gloria,182.0,"['23/4.0', '24/2.0', '24/4.0']","['P-4', 'P12']","[182.0, 186.0, 190.0]","[('-2', '-3', '2', '2'), ('-2', '-3', '3', '2')]","[4.0, 4.0]","['I. Tenor', '[Bassus]', '[Superius]']",PEN,3,True,,
154,Mathieu Sohier,Missa Vidi speciosam: Gloria,186.0,"['24/2.0', '24/4.0', '25/2.0']","['P12', 'M-9']","[186.0, 190.0, 194.0]","[('-2', '-3', '2', '2'), ('-2', '-3', '3', '2')]","[4.0, 4.0]","['[Bassus]', '[Superius]', '[II. Tenor]']",PEN,3,True,,
155,Mathieu Sohier,Missa Vidi speciosam: Gloria,210.0,"['27/2.0', '28/2.0', '29/4.0', '30/2.0']","['P-8', 'P8', 'P-4']","[210.0, 218.0, 230.0, 234.0]","[('4', '-2', '4', '-2'), ('5', '-2', '4', '-2')]","[8.0, 12.0, 4.0]","['[Contratenor]', '[Bassus]', '[Superius]', '[II. Tenor]']",FUGA,4,True,,
156,Mathieu Sohier,Missa Vidi speciosam: Gloria,254.0,"['32/4.0', '33/2.0']",['P8'],"[254.0, 258.0]","[('-2', '2', '-4', '6')]",[4.0],"['I. Tenor', '[Superius]']",FUGA,2,False,,
157,Mathieu Sohier,Missa Vidi speciosam: Gloria,270.0,"['34/4.0', '36/4.0', '38/4.0', '40/4.0']","['P-4', 'P1', 'M-2']","[270.0, 286.0, 302.0, 318.0]","[('2', '-3', '2', '4'), ('2', '-3', '2', '3')]","[16.0, 16.0, 16.0]","['[Contratenor]', '[Bassus]', '[II. Tenor]', '[Bassus]']",PEN,4,True,,
158,Mathieu Sohier,Missa Vidi speciosam: Gloria,270.0,"['34/4.0', '36/4.0', '37/4.0', '38/2.0', '38/4.0', '40/4.0']","['P-4', 'P8', 'P-5', 'P-4', 'M-2']","[270.0, 286.0, 294.0, 298.0, 302.0, 318.0]","[('2', '-3', '2', '4'), ('2', '-3', '2', '3')]","[16.0, 8.0, 4.0, 4.0, 16.0]","['[Contratenor]', '[Bassus]', '[Superius]', 'I. Tenor', '[II. Tenor]', '[Bassus]']",FUGA,6,True,,
159,Mathieu Sohier,Missa Vidi speciosam: Gloria,270.0,"['34/4.0', '36/4.0', '38/4.0']","['P-4', 'P1']","[270.0, 286.0, 302.0]","[('2', '-3', '2', '4'), ('2', '-3', '2', '3')]","[16.0, 16.0]","['[Contratenor]', '[Bassus]', '[II. Tenor]']",PEN,3,True,,
160,Mathieu Sohier,Missa Vidi speciosam: Gloria,270.0,"['34/4.0', '37/4.0', '40/4.0']","['P5', 'M-9']","[270.0, 294.0, 318.0]","[('2', '-3', '2', '4'), ('2', '-3', '2', '3')]","[24.0, 24.0]","['[Contratenor]', '[Superius]', '[Bassus]']",PEN,3,True,,
161,Mathieu Sohier,Missa Vidi speciosam: Gloria,286.0,"['36/4.0', '38/4.0', '40/4.0']","['P1', 'M-2']","[286.0, 302.0, 318.0]","[('2', '-3', '2', '4'), ('2', '-3', '2', '3')]","[16.0, 16.0]","['[Bassus]', '[II. Tenor]', '[Bassus]']",PEN,3,True,,
162,Mathieu Sohier,Missa Vidi speciosam: Gloria,286.0,"['36/4.0', '37/4.0', '38/4.0']","['P8', 'P-8']","[286.0, 294.0, 302.0]","[('2', '-3', '2', '4'), ('2', '-3', '2', '3')]","[8.0, 8.0]","['[Bassus]', '[Superius]', '[II. Tenor]']",PEN,3,True,,
163,Mathieu Sohier,Missa Vidi speciosam: Gloria,294.0,"['37/4.0', '38/2.0', '38/4.0']","['P-5', 'P-4']","[294.0, 298.0, 302.0]","[('2', '-3', '2', '4'), ('2', '-3', '2', '3')]","[4.0, 4.0]","['[Superius]', 'I. Tenor', '[II. Tenor]']",PEN,3,True,,
164,Mathieu Sohier,Missa Vidi speciosam: Gloria,358.0,"['45/4.0', '47/2.0', '50/2.0']","['P5', 'P1']","[358.0, 370.0, 394.0]","[('3', '2', '-3', '-2')]","[12.0, 24.0]","['[II. Tenor]', '[Contratenor]', 'I. Tenor']",FUGA,3,False,,
165,Mathieu Sohier,Missa Vidi speciosam: Gloria,402.0,"['51/2.0', '51/4.0', '55/2.0', '55/4.0', '58/1.0']","['P-5', 'P-8', 'P4', 'm3']","[402.0, 406.0, 434.0, 438.0, 456.0]","[('4', '-2', '2', '-2')]","[4.0, 28.0, 4.0, 18.0]","['[Superius]', '[Contratenor]', '[Bassus]', '[II. Tenor]', '[Contratenor]']",FUGA,5,False,,
166,Mathieu Sohier,Missa Vidi speciosam: Gloria,402.0,"['51/2.0', '51/4.0', '55/2.0', '55/4.0']","['P-5', 'P-8', 'P4']","[402.0, 406.0, 434.0, 438.0]","[('4', '-2', '2', '-2')]","[4.0, 28.0, 4.0]","['[Superius]', '[Contratenor]', '[Bassus]', '[II. Tenor]']",ID,4,False,,
167,Mathieu Sohier,Missa Vidi speciosam: Gloria,542.0,"['67/4.0', '68/4.0']",['P5'],"[542.0, 550.0]","[('-4', '2', '-2', '3')]",[8.0],"['[Contratenor]', '[Superius]']",FUGA,2,False,,
168,Mathieu Sohier,Missa Vidi speciosam: Gloria,606.0,"['75/4.0', '76/2.0']",['P-5'],"[606.0, 610.0]","[('-2', '2', '3', '-2')]",[4.0],"['[Superius]', '[Contratenor]']",FUGA,2,False,,
169,Mathieu Sohier,Missa Vidi speciosam: Gloria,654.0,"['81/4.0', '83/2.0', '85/4.0', '87/2.0']","['P-8', 'P12', 'P-8']","[654.0, 666.0, 686.0, 698.0]","[('-3', '2', '2', '3'), ('-3', '2', '2', '2')]","[12.0, 20.0, 12.0]","['[Contratenor]', '[Bassus]', '[Superius]', 'I. Tenor']",ID,4,True,,
170,Mathieu Sohier,Missa Vidi speciosam: Gloria,654.0,"['81/4.0', '83/2.0', '84/4.0']","['P-8', 'P5']","[654.0, 666.0, 678.0]","[('-3', '2', '2', '3'), ('-3', '2', '2', '2')]","[12.0, 12.0]","['[Contratenor]', '[Bassus]', '[II. Tenor]']",PEN,3,True,,
171,Mathieu Sohier,Missa Vidi speciosam: Gloria,654.0,"['81/4.0', '83/2.0', '84/4.0', '85/4.0', '86/4.0', '87/2.0']","['P-8', 'P5', 'P8', 'P-5', 'P-4']","[654.0, 666.0, 678.0, 686.0, 694.0, 698.0]","[('-3', '2', '2', '3'), ('-3', '2', '2', '2')]","[12.0, 12.0, 8.0, 8.0, 4.0]","['[Contratenor]', '[Bassus]', '[II. Tenor]', '[Superius]', '[Contratenor]', 'I. Tenor']",FUGA,6,True,,
172,Mathieu Sohier,Missa Vidi speciosam: Gloria,666.0,"['83/2.0', '84/4.0', '85/4.0', '87/2.0']","['P5', 'P8', 'P-8']","[666.0, 678.0, 686.0, 698.0]","[('-3', '2', '2', '3'), ('-3', '2', '2', '2')]","[12.0, 8.0, 12.0]","['[Bassus]', '[II. Tenor]', '[Superius]', 'I. Tenor']",ID,4,True,,
173,Mathieu Sohier,Missa Vidi speciosam: Gloria,678.0,"['84/4.0', '85/4.0', '86/4.0']","['P8', 'P-5']","[678.0, 686.0, 694.0]","[('-3', '2', '2', '3'), ('-3', '2', '2', '2')]","[8.0, 8.0]","['[II. Tenor]', '[Superius]', '[Contratenor]']",PEN,3,True,,
174,Mathieu Sohier,Missa Vidi speciosam: Gloria,738.0,"['92/2.0', '93/4.0']",['P4'],"[738.0, 750.0]","[('-5', '3', '-2', '-2'), ('-4', '3', '-2', '-2')]",[12.0],"['I. Tenor', '[II. Tenor]']",FUGA,2,True,,
175,Mathieu Sohier,Missa Vidi speciosam: Gloria,814.0,"['101/4.0', '103/4.0', '105/2.0']","['P1', 'P1']","[814.0, 830.0, 842.0]","[('3', '-2', '-2', '5')]","[16.0, 12.0]","['I. Tenor', '[Bassus]', '[II. Tenor]']",FUGA,3,False,,
176,Mathieu Sohier,Missa Vidi speciosam: Gloria,842.0,"['105/2.0', '107/2.0', '109/2.0']","['P-5', 'P5']","[842.0, 858.0, 874.0]","[('-2', '-3', '2', '2'), ('-2', '-3', '3', '2')]","[16.0, 16.0]","['I. Tenor', '[Contratenor]', '[II. Tenor]']",PEN,3,True,,
177,Mathieu Sohier,Missa Vidi speciosam: Gloria,842.0,"['105/2.0', '107/2.0', '107/4.0', '109/2.0']","['P-5', 'P-4', 'P8']","[842.0, 858.0, 862.0, 874.0]","[('-2', '-3', '2', '2'), ('-2', '-3', '3', '2')]","[16.0, 4.0, 12.0]","['I. Tenor', '[Contratenor]', '[Bassus]', '[II. Tenor]']",FUGA,4,True,,
178,Mathieu Sohier,Missa Vidi speciosam: Gloria,902.0,"['112/4.0', '114/4.0', '116/4.0', '118/4.0']","['P4', 'P-5', 'P1']","[902.0, 918.0, 934.0, 950.0]","[('2', '-2', '-3', '2')]","[16.0, 16.0, 16.0]","['I. Tenor', '[Contratenor]', 'I. Tenor', '[Contratenor]']",PEN,4,False,,
179,Mathieu Sohier,Missa Vidi speciosam: Gloria,902.0,"['112/4.0', '114/4.0', '115/4.0', '117/4.0']","['P4', 'P-5', 'P-8']","[902.0, 918.0, 926.0, 942.0]","[('2', '-2', '-3', '2')]","[16.0, 8.0, 16.0]","['I. Tenor', '[Contratenor]', '[II. Tenor]', '[Bassus]']",ID,4,False,,
180,Mathieu Sohier,Missa Vidi speciosam: Gloria,902.0,"['112/4.0', '114/2.0', '114/4.0', '115/4.0', '116/4.0', '117/4.0', '118/4.0', '119/4.0']","['P8', 'P-5', 'P-5', 'P1', 'P-8', 'P8', 'P1']","[902.0, 914.0, 918.0, 926.0, 934.0, 942.0, 950.0, 958.0]","[('2', '-2', '-3', '2')]","[12.0, 4.0, 8.0, 8.0, 8.0, 8.0, 8.0]","['I. Tenor', '[Superius]', '[Contratenor]', '[II. Tenor]', 'I. Tenor', '[Bassus]', '[Contratenor]', '[II. Tenor]']",FUGA,8,False,,
181,Mathieu Sohier,Missa Vidi speciosam: Gloria,902.0,"['112/4.0', '114/2.0', '115/4.0']","['P8', 'M-9']","[902.0, 914.0, 926.0]","[('2', '-2', '-3', '2')]","[12.0, 12.0]","['I. Tenor', '[Superius]', '[II. Tenor]']",PEN,3,False,,
182,Mathieu Sohier,Missa Vidi speciosam: Gloria,902.0,"['112/4.0', '114/4.0', '116/4.0']","['P4', 'P-5']","[902.0, 918.0, 934.0]","[('2', '-2', '-3', '2')]","[16.0, 16.0]","['I. Tenor', '[Contratenor]', 'I. Tenor']",PEN,3,False,,
183,Mathieu Sohier,Missa Vidi speciosam: Gloria,902.0,"['112/4.0', '115/4.0', '118/4.0']","['M-2', 'P1']","[902.0, 926.0, 950.0]","[('2', '-2', '-3', '2')]","[24.0, 24.0]","['I. Tenor', '[II. Tenor]', '[Contratenor]']",PEN,3,False,,
184,Mathieu Sohier,Missa Vidi speciosam: Gloria,902.0,"['112/4.0', '115/4.0', '116/4.0', '119/4.0']","['M-2', 'P1', 'P1']","[902.0, 926.0, 934.0, 958.0]","[('2', '-2', '-3', '2')]","[24.0, 8.0, 24.0]","['I. Tenor', '[II. Tenor]', 'I. Tenor', '[II. Tenor]']",ID,4,False,,
185,Mathieu Sohier,Missa Vidi speciosam: Gloria,902.0,"['112/4.0', '114/4.0', '117/4.0', '119/4.0']","['P4', 'P-12', 'P8']","[902.0, 918.0, 942.0, 958.0]","[('2', '-2', '-3', '2')]","[16.0, 24.0, 16.0]","['I. Tenor', '[Contratenor]', '[Bassus]', '[II. Tenor]']",ID,4,False,,
186,Mathieu Sohier,Missa Vidi speciosam: Gloria,918.0,"['114/4.0', '115/4.0', '116/4.0']","['P-5', 'P1']","[918.0, 926.0, 934.0]","[('2', '-2', '-3', '2')]","[8.0, 8.0]","['[Contratenor]', '[II. Tenor]', 'I. Tenor']",PEN,3,False,,
187,Mathieu Sohier,Missa Vidi speciosam: Gloria,918.0,"['114/4.0', '116/4.0', '118/4.0']","['P-5', 'P1']","[918.0, 934.0, 950.0]","[('2', '-2', '-3', '2')]","[16.0, 16.0]","['[Contratenor]', 'I. Tenor', '[Contratenor]']",PEN,3,False,,
188,Mathieu Sohier,Missa Vidi speciosam: Gloria,918.0,"['114/4.0', '115/4.0', '116/4.0', '117/4.0']","['P-5', 'P1', 'P-8']","[918.0, 926.0, 934.0, 942.0]","[('2', '-2', '-3', '2')]","[8.0, 8.0, 8.0]","['[Contratenor]', '[II. Tenor]', 'I. Tenor', '[Bassus]']",PEN,4,False,,
189,Mathieu Sohier,Missa Vidi speciosam: Gloria,918.0,"['114/4.0', '115/4.0', '116/4.0', '117/4.0', '118/4.0']","['P-5', 'P1', 'P-8', 'P8']","[918.0, 926.0, 934.0, 942.0, 950.0]","[('2', '-2', '-3', '2')]","[8.0, 8.0, 8.0, 8.0]","['[Contratenor]', '[II. Tenor]', 'I. Tenor', '[Bassus]', '[Contratenor]']",PEN,5,False,,
190,Mathieu Sohier,Missa Vidi speciosam: Gloria,918.0,"['114/4.0', '116/4.0', '117/4.0', '119/4.0']","['P-5', 'P-8', 'P8']","[918.0, 934.0, 942.0, 958.0]","[('2', '-2', '-3', '2')]","[16.0, 8.0, 16.0]","['[Contratenor]', 'I. Tenor', '[Bassus]', '[II. Tenor]']",ID,4,False,,
191,Mathieu Sohier,Missa Vidi speciosam: Gloria,918.0,"['114/4.0', '115/4.0', '118/4.0', '119/4.0']","['P-5', 'P1', 'P1']","[918.0, 926.0, 950.0, 958.0]","[('2', '-2', '-3', '2')]","[8.0, 24.0, 8.0]","['[Contratenor]', '[II. Tenor]', '[Contratenor]', '[II. Tenor]']",ID,4,False,,
192,Mathieu Sohier,Missa Vidi speciosam: Gloria,918.0,"['114/4.0', '115/4.0', '117/4.0', '118/4.0']","['P-5', 'P-8', 'P8']","[918.0, 926.0, 942.0, 950.0]","[('2', '-2', '-3', '2')]","[8.0, 16.0, 8.0]","['[Contratenor]', '[II. Tenor]', '[Bassus]', '[Contratenor]']",ID,4,False,,
193,Mathieu Sohier,Missa Vidi speciosam: Gloria,926.0,"['115/4.0', '117/4.0', '119/4.0']","['P-8', 'P8']","[926.0, 942.0, 958.0]","[('2', '-2', '-3', '2')]","[16.0, 16.0]","['[II. Tenor]', '[Bassus]', '[II. Tenor]']",PEN,3,False,,
194,Mathieu Sohier,Missa Vidi speciosam: Gloria,926.0,"['115/4.0', '116/4.0', '118/4.0', '119/4.0']","['P1', 'P1', 'P1']","[926.0, 934.0, 950.0, 958.0]","[('2', '-2', '-3', '2')]","[8.0, 16.0, 8.0]","['[II. Tenor]', 'I. Tenor', '[Contratenor]', '[II. Tenor]']",ID,4,False,,
195,Mathieu Sohier,Missa Vidi speciosam: Gloria,926.0,"['115/4.0', '116/4.0', '117/4.0', '118/4.0']","['P1', 'P-8', 'P8']","[926.0, 934.0, 942.0, 950.0]","[('2', '-2', '-3', '2')]","[8.0, 8.0, 8.0]","['[II. Tenor]', 'I. Tenor', '[Bassus]', '[Contratenor]']",PEN,4,False,,
196,Mathieu Sohier,Missa Vidi speciosam: Gloria,926.0,"['115/4.0', '116/4.0', '117/4.0', '118/4.0', '119/4.0']","['P1', 'P-8', 'P8', 'P1']","[926.0, 934.0, 942.0, 950.0, 958.0]","[('2', '-2', '-3', '2')]","[8.0, 8.0, 8.0, 8.0]","['[II. Tenor]', 'I. Tenor', '[Bassus]', '[Contratenor]', '[II. Tenor]']",PEN,5,False,,
197,Mathieu Sohier,Missa Vidi speciosam: Gloria,926.0,"['115/4.0', '116/4.0', '117/4.0']","['P1', 'P-8']","[926.0, 934.0, 942.0]","[('2', '-2', '-3', '2')]","[8.0, 8.0]","['[II. Tenor]', 'I. Tenor', '[Bassus]']",PEN,3,False,,
198,Mathieu Sohier,Missa Vidi speciosam: Gloria,934.0,"['116/4.0', '117/4.0', '118/4.0']","['P-8', 'P8']","[934.0, 942.0, 950.0]","[('2', '-2', '-3', '2')]","[8.0, 8.0]","['I. Tenor', '[Bassus]', '[Contratenor]']",PEN,3,False,,
199,Mathieu Sohier,Missa Vidi speciosam: Gloria,934.0,"['116/4.0', '117/4.0', '118/4.0', '119/4.0']","['P-8', 'P8', 'P1']","[934.0, 942.0, 950.0, 958.0]","[('2', '-2', '-3', '2')]","[8.0, 8.0, 8.0]","['I. Tenor', '[Bassus]', '[Contratenor]', '[II. Tenor]']",PEN,4,False,,
200,Mathieu Sohier,Missa Vidi speciosam: Gloria,942.0,"['117/4.0', '118/4.0', '119/4.0']","['P8', 'P1']","[942.0, 950.0, 958.0]","[('2', '-2', '-3', '2')]","[8.0, 8.0]","['[Bassus]', '[Contratenor]', '[II. Tenor]']",PEN,3,False,,
201,Mathieu Sohier,Missa Vidi speciosam: Credo,0.0,"['1/1.0', '2/1.0', '2/3.0', '3/3.0', '6/1.0', '9/1.0', '9/4.0', '10/3.0']","['P8', 'P-4', 'P-8', 'P4', 'P1', 'P5', 'P-8']","[0.0, 8.0, 12.0, 20.0, 40.0, 64.0, 70.0, 76.0]","[('5', '-2', '2', '3'), ('4', '-2', '2', '3')]","[8.0, 4.0, 8.0, 20.0, 24.0, 6.0, 6.0]","['[II. Tenor]', '[Superius]', '[Contratenor]', '[Bassus]', 'I. Tenor', '[II. Tenor]', '[Contratenor]', '[Bassus]']",FUGA,8,True,,
202,Mathieu Sohier,Missa Vidi speciosam: Credo,0.0,"['1/1.0', '3/3.0', '6/1.0']","['P-4', 'P4']","[0.0, 20.0, 40.0]","[('5', '-2', '2', '3'), ('4', '-2', '2', '3')]","[20.0, 20.0]","['[II. Tenor]', '[Bassus]', 'I. Tenor']",PEN,3,True,,
203,Mathieu Sohier,Missa Vidi speciosam: Credo,0.0,"['1/1.0', '2/1.0', '2/3.0', '3/3.0']","['P8', 'P-4', 'P-8']","[0.0, 8.0, 12.0, 20.0]","[('5', '-2', '2', '3'), ('4', '-2', '2', '3')]","[8.0, 4.0, 8.0]","['[II. Tenor]', '[Superius]', '[Contratenor]', '[Bassus]']",ID,4,True,,
204,Mathieu Sohier,Missa Vidi speciosam: Credo,0.0,"['1/1.0', '2/3.0', '9/1.0', '10/3.0']","['P5', 'P-5', 'P-4']","[0.0, 12.0, 64.0, 76.0]","[('5', '-2', '2', '3'), ('4', '-2', '2', '3')]","[12.0, 52.0, 12.0]","['[II. Tenor]', '[Contratenor]', '[II. Tenor]', '[Bassus]']",ID,4,True,,
205,Mathieu Sohier,Missa Vidi speciosam: Credo,8.0,"['2/1.0', '3/3.0', '9/1.0', '10/3.0']","['P-11', 'P4', 'P-4']","[8.0, 20.0, 64.0, 76.0]","[('5', '-2', '2', '3'), ('4', '-2', '2', '3')]","[12.0, 44.0, 12.0]","['[Superius]', '[Bassus]', '[II. Tenor]', '[Bassus]']",ID,4,True,,
206,Mathieu Sohier,Missa Vidi speciosam: Credo,34.0,"['5/2.0', '6/2.0']",['P-5'],"[34.0, 42.0]","[('-2', '-3', '2', '3')]",[8.0],"['[Superius]', '[Contratenor]']",FUGA,2,False,,
207,Mathieu Sohier,Missa Vidi speciosam: Credo,64.0,"['9/1.0', '9/4.0', '10/3.0']","['P5', 'P-8']","[64.0, 70.0, 76.0]","[('5', '-2', '2', '3'), ('4', '-2', '2', '3')]","[6.0, 6.0]","['[II. Tenor]', '[Contratenor]', '[Bassus]']",PEN,3,True,,
208,Mathieu Sohier,Missa Vidi speciosam: Credo,96.0,"['13/1.0', '14/3.0', '15/1.0', '19/3.0']","['P8', 'P-5', 'P-4']","[96.0, 108.0, 112.0, 148.0]","[('-2', '-2', '-2', '2'), ('-2', '-2', '-2', '3')]","[12.0, 4.0, 36.0]","['I. Tenor', '[Superius]', '[Contratenor]', '[II. Tenor]']",FUGA,4,True,,
209,Mathieu Sohier,Missa Vidi speciosam: Credo,112.0,"['15/1.0', '19/3.0']",['P-4'],"[112.0, 148.0]","[('-2', '-2', '-2', '3'), ('-2', '-2', '-2', '4'), ('-2', '-2', '-2', '5')]",[36.0],"['[Contratenor]', '[II. Tenor]']",FUGA,2,True,,
210,Mathieu Sohier,Missa Vidi speciosam: Credo,170.0,"['22/2.0', '22/4.0', '24/2.0', '24/4.0']","['P5', 'P4', 'P5']","[170.0, 174.0, 186.0, 190.0]","[('-3', '2', '2', '-3')]","[4.0, 12.0, 4.0]","['[Bassus]', 'I. Tenor', '[Contratenor]', '[Superius]']",ID,4,False,,
211,Mathieu Sohier,Missa Vidi speciosam: Credo,218.0,"['28/2.0', '29/4.0', '31/4.0', '33/2.0']","['P4', 'P5', 'P-8']","[218.0, 230.0, 246.0, 258.0]","[('-5', '2', '3', '-2'), ('-4', '2', '3', '-2'), ('-3', '2', '3', '-2')]","[12.0, 16.0, 12.0]","['[Bassus]', 'I. Tenor', '[Superius]', '[II. Tenor]']",ID,4,True,,
212,Mathieu Sohier,Missa Vidi speciosam: Credo,272.0,"['35/1.0', '36/1.0', '37/2.0', '38/2.0', '39/2.0', '39/4.0']","['P-8', 'P12', 'P-8', 'P1', 'P4']","[272.0, 280.0, 290.0, 298.0, 306.0, 310.0]","[('5', '-2', '2', '3'), ('4', '-2', '2', '3')]","[8.0, 10.0, 8.0, 8.0, 4.0]","['[Contratenor]', '[Bassus]', '[Superius]', '[II. Tenor]', 'I. Tenor', '[Contratenor]']",FUGA,6,True,,
213,Mathieu Sohier,Missa Vidi speciosam: Credo,272.0,"['35/1.0', '36/1.0', '38/2.0', '39/2.0']","['P-8', 'P5', 'P1']","[272.0, 280.0, 298.0, 306.0]","[('5', '-2', '2', '3'), ('4', '-2', '2', '3')]","[8.0, 18.0, 8.0]","['[Contratenor]', '[Bassus]', '[II. Tenor]', 'I. Tenor']",ID,4,True,,
214,Mathieu Sohier,Missa Vidi speciosam: Credo,272.0,"['35/1.0', '36/1.0', '37/2.0', '38/2.0']","['P-8', 'P12', 'P-8']","[272.0, 280.0, 290.0, 298.0]","[('5', '-2', '2', '3'), ('4', '-2', '2', '3')]","[8.0, 10.0, 8.0]","['[Contratenor]', '[Bassus]', '[Superius]', '[II. Tenor]']",ID,4,True,,
215,Mathieu Sohier,Missa Vidi speciosam: Credo,290.0,"['37/2.0', '38/2.0', '39/2.0']","['P-8', 'P1']","[290.0, 298.0, 306.0]","[('5', '-2', '2', '3'), ('4', '-2', '2', '3')]","[8.0, 8.0]","['[Superius]', '[II. Tenor]', 'I. Tenor']",PEN,3,True,,
216,Mathieu Sohier,Missa Vidi speciosam: Credo,350.0,"['44/4.0', '45/4.0', '46/4.0', '47/4.0']","['P5', 'P4', 'P-8']","[350.0, 358.0, 366.0, 374.0]","[('2', '-3', '2', '3'), ('2', '-3', '2', '2')]","[8.0, 8.0, 8.0]","['I. Tenor', '[Contratenor]', '[Superius]', '[Bassus]']",PEN,4,True,,
